node_id,tree_id,tree_name,tree_title,depth_group,declared_levels,parent_id,node_name,node_level,sort_order,path,is_root,child_count
node_00161,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00160,Breeze,2,1,Weather and Natural Phenomena / Wind and Air Movement / Breeze,0,0
node_00162,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00160,Gust,2,2,Weather and Natural Phenomena / Wind and Air Movement / Gust,0,0
node_00163,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00160,Storm,2,3,Weather and Natural Phenomena / Wind and Air Movement / Storm,0,0
node_00164,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00160,Hurricane,2,4,Weather and Natural Phenomena / Wind and Air Movement / Hurricane,0,0
node_00165,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00153,Visibility and Atmospheric Phenomena,1,3,Weather and Natural Phenomena / Visibility and Atmospheric Phenomena,0,4
node_00166,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00165,Fog,2,1,Weather and Natural Phenomena / Visibility and Atmospheric Phenomena / Fog,0,0
node_00167,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00165,Haze,2,2,Weather and Natural Phenomena / Visibility and Atmospheric Phenomena / Haze,0,0
node_00168,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00165,Rainbow,2,3,Weather and Natural Phenomena / Visibility and Atmospheric Phenomena / Rainbow,0,0
node_00169,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00165,Halo,2,4,Weather and Natural Phenomena / Visibility and Atmospheric Phenomena / Halo,0,0
node_00170,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00153,Thunderstorm Phenomena,1,4,Weather and Natural Phenomena / Thunderstorm Phenomena,0,3
node_00171,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00170,Lightning,2,1,Weather and Natural Phenomena / Thunderstorm Phenomena / Lightning,0,0
node_00172,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00170,Thunder,2,2,Weather and Natural Phenomena / Thunderstorm Phenomena / Thunder,0,0
node_00173,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00170,Storm Cell,2,3,Weather and Natural Phenomena / Thunderstorm Phenomena / Storm Cell,0,0
node_00174,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00153,Geological Natural Phenomena,1,5,Weather and Natural Phenomena / Geological Natural Phenomena,0,4
node_00175,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00174,Earthquake,2,1,Weather and Natural Phenomena / Geological Natural Phenomena / Earthquake,0,0
node_00176,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00174,Volcanic Eruption,2,2,Weather and Natural Phenomena / Geological Natural Phenomena / Volcanic Eruption,0,0
node_00177,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00174,Geyser,2,3,Weather and Natural Phenomena / Geological Natural Phenomena / Geyser,0,0
node_00178,tree_007,Weather and Natural Phenomena,Weather and Natural Phenomena - 2 Levels,Trees with 2 Levels,2,node_00174,Landslide,2,4,Weather and Natural Phenomena / Geological Natural Phenomena / Landslide,0,0
node_00179,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,,Cables and Signal Types,0,1,Cables and Signal Types,1,6
node_00180,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00179,Power Cables,1,1,Cables and Signal Types / Power Cables,0,4
node_00181,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00180,AC Power Cable,2,1,Cables and Signal Types / Power Cables / AC Power Cable,0,0
node_00182,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00180,DC Power Cable,2,2,Cables and Signal Types / Power Cables / DC Power Cable,0,0
node_00183,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00180,Internal Power Cable,2,3,Cables and Signal Types / Power Cables / Internal Power Cable,0,0
node_00184,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00180,Extension Power Cable,2,4,Cables and Signal Types / Power Cables / Extension Power Cable,0,0
node_00185,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00179,Data Cables,1,2,Cables and Signal Types / Data Cables,0,4
node_00186,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00185,USB Cable,2,1,Cables and Signal Types / Data Cables / USB Cable,0,0
node_00187,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00185,Ethernet Cable,2,2,Cables and Signal Types / Data Cables / Ethernet Cable,0,0
node_00188,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00185,Serial Data Cable,2,3,Cables and Signal Types / Data Cables / Serial Data Cable,0,0
node_00189,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00185,Parallel Data Cable,2,4,Cables and Signal Types / Data Cables / Parallel Data Cable,0,0
node_00190,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00179,Video Cables,1,3,Cables and Signal Types / Video Cables,0,4
node_00191,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00190,VGA Cable,2,1,Cables and Signal Types / Video Cables / VGA Cable,0,0
node_00192,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00190,DVI Cable,2,2,Cables and Signal Types / Video Cables / DVI Cable,0,0
node_00193,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00190,HDMI Cable,2,3,Cables and Signal Types / Video Cables / HDMI Cable,0,0
node_00194,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00190,DisplayPort Cable,2,4,Cables and Signal Types / Video Cables / DisplayPort Cable,0,0
node_00195,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00179,Audio Cables,1,4,Cables and Signal Types / Audio Cables,0,4
node_00196,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00195,3.5 mm Audio Cable,2,1,Cables and Signal Types / Audio Cables / 3.5 mm Audio Cable,0,0
node_00197,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00195,RCA Audio Cable,2,2,Cables and Signal Types / Audio Cables / RCA Audio Cable,0,0
node_00198,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00195,Optical Audio Cable,2,3,Cables and Signal Types / Audio Cables / Optical Audio Cable,0,0
node_00199,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00195,Speaker Cable,2,4,Cables and Signal Types / Audio Cables / Speaker Cable,0,0
node_00200,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00179,Storage and Internal Cables,1,5,Cables and Signal Types / Storage and Internal Cables,0,4
node_00201,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00200,SATA Cable,2,1,Cables and Signal Types / Storage and Internal Cables / SATA Cable,0,0
node_00202,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00200,Ribbon Cable,2,2,Cables and Signal Types / Storage and Internal Cables / Ribbon Cable,0,0
node_00203,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00200,Front Panel Cable,2,3,Cables and Signal Types / Storage and Internal Cables / Front Panel Cable,0,0
node_00204,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00200,Fan Cable,2,4,Cables and Signal Types / Storage and Internal Cables / Fan Cable,0,0
node_00205,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00179,Fiber and Specialty Cables,1,6,Cables and Signal Types / Fiber and Specialty Cables,0,4
node_00206,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00205,Fiber Optic Cable,2,1,Cables and Signal Types / Fiber and Specialty Cables / Fiber Optic Cable,0,0
node_00207,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00205,Coaxial Cable,2,2,Cables and Signal Types / Fiber and Specialty Cables / Coaxial Cable,0,0
node_00208,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00205,Adapter Cable,2,3,Cables and Signal Types / Fiber and Specialty Cables / Adapter Cable,0,0
node_00209,tree_008,Cables and Signal Types,Cables and Signal Types - 3 Levels,Trees with 3 Levels,3,node_00205,Breakout Cable,2,4,Cables and Signal Types / Fiber and Specialty Cables / Breakout Cable,0,0
node_00210,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,,Computer Ports and Connectors,0,1,Computer Ports and Connectors,1,6
node_00211,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00210,Data Connectors,1,1,Computer Ports and Connectors / Data Connectors,0,5
node_00212,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00211,USB Type-A,2,1,Computer Ports and Connectors / Data Connectors / USB Type-A,0,0
node_00213,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00211,USB Type-C,2,2,Computer Ports and Connectors / Data Connectors / USB Type-C,0,0
node_00214,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00211,Micro-USB,2,3,Computer Ports and Connectors / Data Connectors / Micro-USB,0,0
node_00215,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00211,Mini-USB,2,4,Computer Ports and Connectors / Data Connectors / Mini-USB,0,0
node_00216,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00211,FireWire,2,5,Computer Ports and Connectors / Data Connectors / FireWire,0,0
node_00217,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00210,Video Connectors,1,2,Computer Ports and Connectors / Video Connectors,0,5
node_00218,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00217,VGA,2,1,Computer Ports and Connectors / Video Connectors / VGA,0,0
node_00219,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00217,DVI,2,2,Computer Ports and Connectors / Video Connectors / DVI,0,0
node_00220,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00217,HDMI,2,3,Computer Ports and Connectors / Video Connectors / HDMI,0,0
node_00221,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00217,DisplayPort,2,4,Computer Ports and Connectors / Video Connectors / DisplayPort,0,0
node_00222,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00217,Mini DisplayPort,2,5,Computer Ports and Connectors / Video Connectors / Mini DisplayPort,0,0
node_00223,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00210,Network Connectors,1,3,Computer Ports and Connectors / Network Connectors,0,4
node_00224,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00223,Ethernet Port,2,1,Computer Ports and Connectors / Network Connectors / Ethernet Port,0,0
node_00225,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00223,Modular Connector,2,2,Computer Ports and Connectors / Network Connectors / Modular Connector,0,0
node_00226,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00223,Fiber Connector,2,3,Computer Ports and Connectors / Network Connectors / Fiber Connector,0,0
node_00227,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00223,Coaxial Connector,2,4,Computer Ports and Connectors / Network Connectors / Coaxial Connector,0,0
node_00228,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00210,Storage Connectors,1,4,Computer Ports and Connectors / Storage Connectors,0,4
node_00229,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00228,SATA Connector,2,1,Computer Ports and Connectors / Storage Connectors / SATA Connector,0,0
node_00230,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00228,eSATA Connector,2,2,Computer Ports and Connectors / Storage Connectors / eSATA Connector,0,0
node_00231,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00228,M.2 Slot,2,3,Computer Ports and Connectors / Storage Connectors / M.2 Slot,0,0
node_00232,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00228,U.2 Connector,2,4,Computer Ports and Connectors / Storage Connectors / U.2 Connector,0,0
node_00233,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00210,Audio Connectors,1,5,Computer Ports and Connectors / Audio Connectors,0,4
node_00234,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00233,3.5 mm Audio Jack,2,1,Computer Ports and Connectors / Audio Connectors / 3.5 mm Audio Jack,0,0
node_00235,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00233,6.35 mm Audio Jack,2,2,Computer Ports and Connectors / Audio Connectors / 6.35 mm Audio Jack,0,0
node_00236,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00233,Optical Audio Port,2,3,Computer Ports and Connectors / Audio Connectors / Optical Audio Port,0,0
node_00237,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00233,RCA Audio Connector,2,4,Computer Ports and Connectors / Audio Connectors / RCA Audio Connector,0,0
node_00238,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00210,Legacy and Peripheral Connectors,1,6,Computer Ports and Connectors / Legacy and Peripheral Connectors,0,4
node_00239,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00238,PS/2 Port,2,1,Computer Ports and Connectors / Legacy and Peripheral Connectors / PS/2 Port,0,0
node_00240,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00238,Serial Port,2,2,Computer Ports and Connectors / Legacy and Peripheral Connectors / Serial Port,0,0
node_00241,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00238,Parallel Port,2,3,Computer Ports and Connectors / Legacy and Peripheral Connectors / Parallel Port,0,0
node_00242,tree_009,Computer Ports and Connectors,Computer Ports and Connectors - 3 Levels,Trees with 3 Levels,3,node_00238,Game Port,2,4,Computer Ports and Connectors / Legacy and Peripheral Connectors / Game Port,0,0
node_00243,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,,Computer Types,0,1,Computer Types,1,6
node_00244,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00243,Personal Computers,1,1,Computer Types / Personal Computers,0,4
node_00245,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00244,Desktop Computer,2,1,Computer Types / Personal Computers / Desktop Computer,0,0
node_00246,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00244,Tower PC,2,2,Computer Types / Personal Computers / Tower PC,0,0
node_00247,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00244,Small Form Factor PC,2,3,Computer Types / Personal Computers / Small Form Factor PC,0,0
node_00248,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00244,All-in-One Computer,2,4,Computer Types / Personal Computers / All-in-One Computer,0,0
node_00249,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00243,Portable Computers,1,2,Computer Types / Portable Computers,0,5
node_00250,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00249,Notebook,2,1,Computer Types / Portable Computers / Notebook,0,0
node_00251,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00249,Laptop,2,2,Computer Types / Portable Computers / Laptop,0,0
node_00252,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00249,Ultrabook,2,3,Computer Types / Portable Computers / Ultrabook,0,0
node_00253,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00249,Convertible Laptop,2,4,Computer Types / Portable Computers / Convertible Laptop,0,0
node_00254,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00249,Detachable Computer,2,5,Computer Types / Portable Computers / Detachable Computer,0,0
node_00255,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00243,Handheld Computing Devices,1,3,Computer Types / Handheld Computing Devices,0,4
node_00256,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00255,Tablet,2,1,Computer Types / Handheld Computing Devices / Tablet,0,0
node_00257,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00255,Compact Tablet,2,2,Computer Types / Handheld Computing Devices / Compact Tablet,0,0
node_00258,tree_010,Computer Types,Computer Types - 3 Levels,Trees with 3 Levels,3,node_00255,Smartphone,2,3,Computer Types / Handheld Computing Devices / Smartphone,0,0
